SITENAME,DATE,YEAR,MONTH,TN_uM_L,TN_moles_L,TN_g_L,TN_ug_L,TP_uM_L,TP_moles_L,TP_g_L,TP_ug_L,NP
TSph7,10/8/19,2019,October,70.00,0.00,0.00,980.49,0.33,0.00,0.00,10.22,95.93
TSph3,10/9/19,2019,October,62.38,0.00,0.00,873.77,0.41,0.00,0.00,12.70,68.80
TSph7,10/11/19,2019,October,0.01,0.00,0.00,0.14,0.01,0.00,0.00,0.31,0.45
TSph7,10/14/19,2019,October,67.86,0.00,0.00,950.47,0.34,0.00,0.00,10.53,90.25
TSph3,10/15/19,2019,October,59.05,0.00,0.00,827.09,0.38,0.00,0.00,11.77,70.27
TSph10,10/17/19,2019,October,30.71,0.00,0.00,430.21,0.20,0.00,0.00,6.16,69.80
TSph11,10/17/19,2019,October,48.57,0.00,0.00,680.33,0.57,0.00,0.00,17.72,38.40
TSph7,10/17/19,2019,October,66.43,0.00,0.00,930.47,0.37,0.00,0.00,11.46,81.19
TSph9,10/17/19,2019,October,50.00,0.00,0.00,700.35,0.20,0.00,0.00,6.26,111.94
TSph7,10/20/19,2019,October,66.43,0.00,0.00,930.47,0.47,0.00,0.00,14.56,63.92
TSph3,10/21/19,2019,October,62.86,0.00,0.00,880.44,0.41,0.00,0.00,12.70,69.33
TSph7,10/23/19,2019,October,70.00,0.00,0.00,980.49,0.43,0.00,0.00,13.32,73.62
TSph7,10/24/19,2019,October,78.57,0.00,0.00,1100.54,0.89,0.00,0.00,27.57,39.92
TSph3,10/27/19,2019,October,59.76,0.00,0.00,837.09,0.31,0.00,0.00,9.60,87.18
TSph7,10/27/19,2019,October,59.29,0.00,0.00,830.42,0.50,0.00,0.00,15.49,53.62
TSph7,10/30/19,2019,October,57.36,0.00,0.00,803.40,0.25,0.00,0.00,7.74,103.75
TSph3,11/2/19,2019,November,53.10,0.00,0.00,743.70,0.24,0.00,0.00,7.43,100.04
TSph7,11/2/19,2019,November,62.36,0.00,0.00,873.43,0.26,0.00,0.00,8.05,108.46
TSph7,11/5/19,2019,November,58.07,0.00,0.00,813.40,0.25,0.00,0.00,7.74,105.04
TSph3,11/8/19,2019,November,57.38,0.00,0.00,803.74,0.23,0.00,0.00,7.12,112.82
TSph7,11/8/19,2019,November,60.50,0.00,0.00,847.42,0.25,0.00,0.00,7.74,109.44
TSph7,11/11/19,2019,November,64.29,0.00,0.00,900.45,0.26,0.00,0.00,8.05,111.81
TSph10,11/12/19,2019,November,11.43,0.00,0.00,160.09,0.18,0.00,0.00,5.64,28.40
TSph11,11/12/19,2019,November,12.14,0.00,0.00,170.09,0.24,0.00,0.00,7.43,22.88
TSph9,11/12/19,2019,November,50.71,0.00,0.00,710.35,0.23,0.00,0.00,7.19,98.85
TSph3,11/14/19,2019,November,65.95,0.00,0.00,923.79,0.26,0.00,0.00,8.05,114.71
TSph7,11/14/19,2019,November,56.43,0.00,0.00,790.40,0.26,0.00,0.00,8.05,98.15
TSph7,11/17/19,2019,November,54.29,0.00,0.00,760.38,0.27,0.00,0.00,8.36,90.92
TSph3,11/20/19,2019,November,64.52,0.00,0.00,903.79,0.30,0.00,0.00,9.29,97.26
TSph7,11/20/19,2019,November,53.57,0.00,0.00,750.37,0.28,0.00,0.00,8.67,86.52
TSph7,11/21/19,2019,November,60.00,0.00,0.00,840.42,0.39,0.00,0.00,12.08,69.57
TSph3,11/24/19,2019,November,55.48,0.00,0.00,777.05,0.17,0.00,0.00,5.27,147.57
TSph7,11/24/19,2019,November,63.57,0.00,0.00,890.44,0.28,0.00,0.00,8.67,102.67
TSph7,11/27/19,2019,November,57.14,0.00,0.00,800.40,0.24,0.00,0.00,7.43,107.67
TSph3,11/30/19,2019,November,62.14,0.00,0.00,870.44,0.24,0.00,0.00,7.43,117.09
TSph7,11/30/19,2019,November,60.00,0.00,0.00,840.42,0.24,0.00,0.00,7.43,113.05
TSph7,12/3/19,2019,December,61.43,0.00,0.00,860.44,0.26,0.00,0.00,8.05,106.84
TSph3,12/6/19,2019,December,67.14,0.00,0.00,940.47,0.22,0.00,0.00,6.81,138.01
TSph7,12/6/19,2019,December,58.57,0.00,0.00,820.40,0.28,0.00,0.00,8.67,94.60
TSph7,12/9/19,2019,December,57.86,0.00,0.00,810.40,0.27,0.00,0.00,8.36,96.90
TSph10,12/10/19,2019,December,57.86,0.00,0.00,810.40,0.22,0.00,0.00,6.75,120.02
TSph11,12/10/19,2019,December,22.86,0.00,0.00,320.16,0.32,0.00,0.00,9.88,32.40
TSph9,12/10/19,2019,December,43.57,0.00,0.00,610.30,0.56,0.00,0.00,17.38,35.12
TSph3,12/12/19,2019,December,70.95,0.00,0.00,993.82,0.25,0.00,0.00,7.74,128.34
TSph7,12/12/19,2019,December,58.57,0.00,0.00,820.40,0.28,0.00,0.00,8.67,94.60
TSph7,12/15/19,2019,December,57.14,0.00,0.00,800.40,0.27,0.00,0.00,8.36,95.71
TSph3,12/18/19,2019,December,85.24,0.00,0.00,1193.93,0.32,0.00,0.00,9.91,120.46
TSph7,12/18/19,2019,December,56.43,0.00,0.00,790.40,0.28,0.00,0.00,8.67,91.14
TSph7,12/21/19,2019,December,62.62,0.00,0.00,877.10,0.23,0.00,0.00,7.12,123.12
TSph3,12/24/19,2019,December,78.21,0.00,0.00,1095.54,0.41,0.00,0.00,12.70,86.27
TSph7,12/24/19,2019,December,56.43,0.00,0.00,790.40,0.25,0.00,0.00,7.74,102.07
TSph7,12/27/19,2019,December,50.71,0.00,0.00,710.35,0.27,0.00,0.00,8.36,84.94
TSph3,12/30/19,2019,December,85.48,0.00,0.00,1197.26,0.01,0.00,0.00,0.31,3865.38
TSph7,12/30/19,2019,December,50.36,0.00,0.00,705.34,0.01,0.00,0.00,0.31,2277.19
TSph7,1/2/20,2020,January,49.52,0.00,0.00,693.68,0.30,0.00,0.00,9.29,74.65
TSph3,1/5/20,2020,January,78.93,0.00,0.00,1105.56,0.44,0.00,0.00,13.63,81.12
TSph7,1/5/20,2020,January,51.91,0.00,0.00,727.03,0.30,0.00,0.00,9.29,78.24
TSph7,1/8/20,2020,January,51.67,0.00,0.00,723.70,0.34,0.00,0.00,10.53,68.72
TSph3,1/11/20,2020,January,84.76,0.00,0.00,1187.26,0.40,0.00,0.00,12.39,95.83
TSph7,1/11/20,2020,January,53.10,0.00,0.00,743.70,0.28,0.00,0.00,8.67,85.75
TSph7,1/14/20,2020,January,54.76,0.00,0.00,767.05,0.28,0.00,0.00,8.67,88.44
TSph3,1/17/20,2020,January,100.95,0.00,0.00,1414.03,0.58,0.00,0.00,17.96,78.71
TSph7,1/17/20,2020,January,54.29,0.00,0.00,760.38,0.35,0.00,0.00,10.84,70.14
TSph7,1/20/20,2020,January,55.00,0.00,0.00,770.39,0.43,0.00,0.00,13.32,57.84
TSph3,1/21/20,2020,January,118.21,0.00,0.00,1655.82,0.66,0.00,0.00,20.44,81.00
TSph7,1/23/20,2020,January,58.33,0.00,0.00,817.07,0.43,0.00,0.00,13.32,61.35
TSph7,1/26/20,2020,January,56.43,0.00,0.00,790.40,0.23,0.00,0.00,7.12,110.95
TSph3,1/27/20,2020,January,101.43,0.00,0.00,1420.72,0.31,0.00,0.00,9.60,147.96
TSph7,1/29/20,2020,January,52.14,0.00,0.00,730.37,0.19,0.00,0.00,5.89,124.11
TSph7,2/1/20,2020,February,52.86,0.00,0.00,740.37,0.26,0.00,0.00,8.05,91.93
TSph3,2/2/20,2020,February,104.29,0.00,0.00,1460.73,0.35,0.00,0.00,10.84,134.74
TSph7,2/4/20,2020,February,56.43,0.00,0.00,790.40,0.25,0.00,0.00,7.74,102.07
TSph7,2/7/20,2020,February,55.71,0.00,0.00,780.39,0.26,0.00,0.00,8.05,96.90
TSph3,2/8/20,2020,February,95.71,0.00,0.00,1340.67,0.34,0.00,0.00,10.53,127.30
TSph7,2/10/20,2020,February,62.86,0.00,0.00,880.44,0.35,0.00,0.00,10.84,81.21
TSph7,2/13/20,2020,February,57.86,0.00,0.00,810.40,0.28,0.00,0.00,8.67,93.44
TSph3,2/14/20,2020,February,86.43,0.00,0.00,1210.61,0.42,0.00,0.00,13.01,93.06
TSph7,2/16/20,2020,February,59.29,0.00,0.00,830.42,0.35,0.00,0.00,10.84,76.60
TSph7,2/19/20,2020,February,56.43,0.00,0.00,790.40,0.34,0.00,0.00,10.53,75.05
TSph3,2/20/20,2020,February,97.14,0.00,0.00,1360.68,0.52,0.00,0.00,16.11,84.48
TSph7,2/20/20,2020,February,0.01,0.00,0.00,0.14,0.01,0.00,0.00,0.31,0.45
TSph7,2/23/20,2020,February,65.95,0.00,0.00,923.79,0.44,0.00,0.00,13.63,67.78
TSph3,2/25/20,2020,February,105.00,0.00,0.00,1470.74,0.63,0.00,0.00,19.51,75.37
TSph7,2/26/20,2020,February,56.19,0.00,0.00,787.05,0.34,0.00,0.00,10.53,74.74
TSph7,2/29/20,2020,February,56.91,0.00,0.00,797.07,0.34,0.00,0.00,10.53,75.69
TSph3,3/2/20,2020,March,104.29,0.00,0.00,1460.73,0.49,0.00,0.00,15.18,96.24
TSph7,3/3/20,2020,March,57.62,0.00,0.00,807.07,0.33,0.00,0.00,10.22,78.96
TSph7,3/6/20,2020,March,51.67,0.00,0.00,723.70,0.37,0.00,0.00,11.46,63.15
TSph3,3/8/20,2020,March,108.57,0.00,0.00,1520.75,0.33,0.00,0.00,10.22,148.78
TSph7,3/9/20,2020,March,60.48,0.00,0.00,847.09,0.33,0.00,0.00,10.22,82.87
TSph7,3/12/20,2020,March,55.95,0.00,0.00,783.72,0.35,0.00,0.00,10.84,72.29
TSph3,3/14/20,2020,March,115.00,0.00,0.00,1610.81,0.35,0.00,0.00,10.84,148.59
TSph7,3/15/20,2020,March,56.67,0.00,0.00,793.73,0.39,0.00,0.00,12.08,65.71
TSph7,3/18/20,2020,March,58.10,0.00,0.00,813.74,0.44,0.00,0.00,13.63,59.71
TSph3,3/20/20,2020,March,112.14,0.00,0.00,1570.79,0.01,0.00,0.00,0.31,5071.31
TSph7,3/21/20,2020,March,59.52,0.00,0.00,833.75,0.46,0.00,0.00,14.25,58.52
TSph7,3/24/20,2020,March,63.81,0.00,0.00,893.79,0.49,0.00,0.00,15.18,58.89
TSph3,3/26/20,2020,March,107.38,0.00,0.00,1504.09,0.01,0.00,0.00,0.31,4855.96
TSph7,3/26/20,2020,March,61.91,0.00,0.00,867.10,0.48,0.00,0.00,14.87,58.32
TSph7,3/29/20,2020,March,57.14,0.00,0.00,800.40,0.32,0.00,0.00,9.91,80.75
TSph3,3/31/20,2020,March,110.00,0.00,0.00,1540.77,0.01,0.00,0.00,0.31,4974.40
TSph7,4/1/20,2020,April,63.10,0.00,0.00,883.77,0.33,0.00,0.00,10.22,86.46
TSph7,4/4/20,2020,April,57.86,0.00,0.00,810.40,0.32,0.00,0.00,9.91,81.76
TSph7,4/7/20,2020,April,64.76,0.00,0.00,907.12,0.25,0.00,0.00,7.74,117.15
TSph7,4/10/20,2020,April,59.29,0.00,0.00,830.42,0.28,0.00,0.00,8.67,95.75
TSph3,4/13/20,2020,April,0.01,0.00,0.00,0.14,0.01,0.00,0.00,0.31,0.45
TSph7,4/13/20,2020,April,60.71,0.00,0.00,850.42,0.30,0.00,0.00,9.29,91.52
TSph7,4/16/20,2020,April,68.33,0.00,0.00,957.14,0.51,0.00,0.00,15.80,60.59
TSph3,4/19/20,2020,April,0.01,0.00,0.00,0.14,0.01,0.00,0.00,0.31,0.45
TSph7,4/19/20,2020,April,70.24,0.00,0.00,983.82,0.61,0.00,0.00,18.89,52.07
TSph7,4/22/20,2020,April,65.48,0.00,0.00,917.12,0.34,0.00,0.00,10.53,87.09
TSph3,4/25/20,2020,April,0.01,0.00,0.00,0.14,0.01,0.00,0.00,0.31,0.45
TSph7,4/25/20,2020,April,65.24,0.00,0.00,913.79,0.26,0.00,0.00,8.05,113.47
TSph7,4/28/20,2020,April,0.01,0.00,0.00,0.14,0.01,0.00,0.00,0.31,0.45
TSph3,5/1/20,2020,May,0.01,0.00,0.00,0.14,0.01,0.00,0.00,0.31,0.45
TSph7,5/1/20,2020,May,66.91,0.00,0.00,937.14,0.32,0.00,0.00,9.91,94.55
TSph3,5/3/20,2020,May,0.01,0.00,0.00,0.14,0.01,0.00,0.00,0.31,0.45
TSph7,5/4/20,2020,May,64.52,0.00,0.00,903.79,0.36,0.00,0.00,11.15,81.05
TSph7,5/7/20,2020,May,71.43,0.00,0.00,1000.51,0.51,0.00,0.00,15.80,63.34
TSph7,5/10/20,2020,May,64.76,0.00,0.00,907.12,0.39,0.00,0.00,12.08,75.09
TSph7,5/13/20,2020,May,81.67,0.00,0.00,1143.91,0.49,0.00,0.00,15.18,75.37
TSph7,5/16/20,2020,May,77.86,0.00,0.00,1090.54,0.55,0.00,0.00,17.04,64.02
TSph7,5/19/20,2020,May,0.01,0.00,0.00,0.14,0.33,0.00,0.00,10.22,0.01
TSph7,5/22/20,2020,May,65.95,0.00,0.00,923.79,0.39,0.00,0.00,12.08,76.47
TSph7,5/25/20,2020,May,68.57,0.00,0.00,960.47,0.52,0.00,0.00,16.11,59.63
TSph7,5/26/20,2020,May,74.52,0.00,0.00,1043.86,0.46,0.00,0.00,14.25,73.26
TSph7,5/29/20,2020,May,64.76,0.00,0.00,907.12,0.45,0.00,0.00,13.94,65.08
TSph7,6/1/20,2020,June,67.86,0.00,0.00,950.47,0.42,0.00,0.00,13.01,73.06
TSph7,6/4/20,2020,June,69.29,0.00,0.00,970.49,0.29,0.00,0.00,8.98,108.04
TSph7,6/7/20,2020,June,61.43,0.00,0.00,860.44,0.50,0.00,0.00,15.49,55.56
TSph3,6/10/20,2020,June,86.43,0.00,0.00,1210.61,0.31,0.00,0.00,9.60,126.08
TSph7,6/10/20,2020,June,69.52,0.00,0.00,973.82,0.33,0.00,0.00,10.22,95.27
TSph7,6/13/20,2020,June,73.57,0.00,0.00,1030.51,0.35,0.00,0.00,10.84,95.06
TSph3,6/16/20,2020,June,77.14,0.00,0.00,1080.54,0.34,0.00,0.00,10.53,102.60
TSph7,6/16/20,2020,June,68.57,0.00,0.00,960.47,0.28,0.00,0.00,8.67,110.75
TSph7,6/19/20,2020,June,73.10,0.00,0.00,1023.84,0.43,0.00,0.00,13.32,76.87
TSph3,6/22/20,2020,June,74.29,0.00,0.00,1040.52,0.01,0.00,0.00,0.31,3359.35
TSph7,6/22/20,2020,June,80.24,0.00,0.00,1123.89,0.50,0.00,0.00,15.49,72.57
TSph7,6/24/20,2020,June,83.33,0.00,0.00,1167.25,0.57,0.00,0.00,17.66,66.11
TSph3,6/27/20,2020,June,85.00,0.00,0.00,1190.60,0.40,0.00,0.00,12.39,96.10
TSph7,6/28/20,2020,June,65.00,0.00,0.00,910.46,0.47,0.00,0.00,14.56,62.54
TSph7,7/1/20,2020,July,66.91,0.00,0.00,937.14,0.53,0.00,0.00,16.42,57.09
TSph3,7/3/20,2020,July,88.10,0.00,0.00,1233.95,0.38,0.00,0.00,11.77,104.84
TSph7,7/4/20,2020,July,70.95,0.00,0.00,993.82,0.62,0.00,0.00,19.20,51.75
TSph7,7/7/20,2020,July,68.33,0.00,0.00,957.14,0.55,0.00,0.00,17.04,56.18
TSph3,7/9/20,2020,July,94.29,0.00,0.00,1320.66,0.52,0.00,0.00,16.11,82.00
TSph7,7/10/20,2020,July,70.48,0.00,0.00,987.16,0.53,0.00,0.00,16.42,60.13
TSph7,7/13/20,2020,July,68.57,0.00,0.00,960.47,0.54,0.00,0.00,16.73,57.42
TSph3,7/15/20,2020,July,94.52,0.00,0.00,1324.00,0.48,0.00,0.00,14.87,89.05
TSph7,7/16/20,2020,July,75.48,0.00,0.00,1057.19,0.60,0.00,0.00,18.58,56.89
TSph7,7/19/20,2020,July,78.57,0.00,0.00,1100.54,0.63,0.00,0.00,19.51,56.40
TSph3,7/21/20,2020,July,56.43,0.00,0.00,790.40,0.42,0.00,0.00,13.01,60.76
TSph7,7/22/20,2020,July,78.81,0.00,0.00,1103.89,0.61,0.00,0.00,18.89,58.43
TSph7,7/23/20,2020,July,95.00,0.00,0.00,1330.67,0.64,0.00,0.00,19.82,67.13
TSph7,7/26/20,2020,July,69.76,0.00,0.00,977.16,0.79,0.00,0.00,24.47,39.93
TSph3,7/27/20,2020,July,71.43,0.00,0.00,1000.51,0.51,0.00,0.00,15.80,63.34
TSph7,7/29/20,2020,July,71.67,0.00,0.00,1003.84,0.69,0.00,0.00,21.37,46.97
TSph3,7/31/20,2020,July,61.07,0.00,0.00,855.42,0.51,0.00,0.00,15.80,54.15
TSph7,8/1/20,2020,August,72.38,0.00,0.00,1013.84,0.74,0.00,0.00,22.92,44.23
TSph7,8/4/20,2020,August,69.29,0.00,0.00,970.49,0.70,0.00,0.00,21.68,44.76
TSph3,8/6/20,2020,August,72.38,0.00,0.00,1013.84,0.88,0.00,0.00,27.26,37.20
TSph7,8/7/20,2020,August,72.38,0.00,0.00,1013.84,0.81,0.00,0.00,25.09,40.41
TSph7,8/10/20,2020,August,76.19,0.00,0.00,1067.19,0.68,0.00,0.00,21.06,50.67
TSph3,8/12/20,2020,August,71.67,0.00,0.00,1003.84,0.79,0.00,0.00,24.47,41.02
TSph7,8/13/20,2020,August,79.05,0.00,0.00,1107.23,0.69,0.00,0.00,21.37,51.81
TSph7,8/16/20,2020,August,75.95,0.00,0.00,1063.86,0.62,0.00,0.00,19.20,55.40
TSph3,8/18/20,2020,August,82.38,0.00,0.00,1153.91,0.62,0.00,0.00,19.20,60.09
TSph7,8/19/20,2020,August,72.62,0.00,0.00,1017.17,0.46,0.00,0.00,14.25,71.39
TSph3,8/22/20,2020,August,75.00,0.00,0.00,1050.53,0.51,0.00,0.00,15.80,66.50
TSph7,8/22/20,2020,August,70.24,0.00,0.00,983.82,0.41,0.00,0.00,12.70,77.47
TSph7,8/25/20,2020,August,68.33,0.00,0.00,957.14,0.44,0.00,0.00,13.63,70.23
TSph7,8/27/20,2020,August,75.71,0.00,0.00,1060.53,0.75,0.00,0.00,23.23,45.65
TSph3,8/28/20,2020,August,78.81,0.00,0.00,1103.89,0.58,0.00,0.00,17.96,61.45
TSph7,8/30/20,2020,August,67.62,0.00,0.00,947.14,0.41,0.00,0.00,12.70,74.58
TSph7,9/2/20,2020,September,67.86,0.00,0.00,950.47,0.35,0.00,0.00,10.84,87.67
TSph3,9/3/20,2020,September,76.67,0.00,0.00,1073.87,0.62,0.00,0.00,19.20,55.92
TSph7,9/5/20,2020,September,72.86,0.00,0.00,1020.51,0.49,0.00,0.00,15.18,67.24
TSph7,9/8/20,2020,September,68.10,0.00,0.00,953.81,0.52,0.00,0.00,16.11,59.22
TSph3,9/9/20,2020,September,77.86,0.00,0.00,1090.54,0.68,0.00,0.00,21.06,51.78
TSph7,9/11/20,2020,September,65.00,0.00,0.00,910.46,0.22,0.00,0.00,6.81,133.61
TSph7,9/14/20,2020,September,56.19,0.00,0.00,787.05,0.25,0.00,0.00,7.74,101.64
TSph3,9/15/20,2020,September,62.86,0.00,0.00,880.44,0.64,0.00,0.00,19.82,44.41
TSph7,9/17/20,2020,September,112.62,0.00,0.00,1577.45,0.51,0.00,0.00,15.80,99.86
TSph3,9/20/20,2020,September,39.21,0.00,0.00,549.24,0.82,0.00,0.00,25.40,21.62
TSph7,9/20/20,2020,September,64.05,0.00,0.00,897.12,0.56,0.00,0.00,17.35,51.72
TSph7,9/23/20,2020,September,59.29,0.00,0.00,830.42,0.49,0.00,0.00,15.18,54.71
TSph7,9/24/20,2020,September,68.10,0.00,0.00,953.81,0.40,0.00,0.00,12.39,76.98
TSph3,9/26/20,2020,September,37.46,0.00,0.00,524.70,0.86,0.00,0.00,26.64,19.70
TSph7,9/27/20,2020,September,46.69,0.00,0.00,653.96,0.20,0.00,0.00,6.19,105.57
TSph7,9/30/20,2020,September,45.21,0.00,0.00,633.27,0.21,0.00,0.00,6.50,97.36
TSph3,10/2/20,2020,October,34.87,0.00,0.00,488.37,0.55,0.00,0.00,17.04,28.67
TSph7,10/3/20,2020,October,41.46,0.00,0.00,580.69,0.22,0.00,0.00,6.81,85.22
TSph7,10/6/20,2020,October,37.25,0.00,0.00,521.73,0.22,0.00,0.00,6.81,76.56
TSph3,10/8/20,2020,October,35.45,0.00,0.00,496.49,0.52,0.00,0.00,16.11,30.83
TSph7,10/9/20,2020,October,33.45,0.00,0.00,468.56,0.23,0.00,0.00,7.12,65.77
TSph7,10/12/20,2020,October,36.71,0.00,0.00,514.17,0.22,0.00,0.00,6.81,75.45
TSph3,10/14/20,2020,October,36.32,0.00,0.00,508.78,0.20,0.00,0.00,6.19,82.13
TSph7,10/15/20,2020,October,35.73,0.00,0.00,500.53,0.24,0.00,0.00,7.43,67.33
TSph7,10/18/20,2020,October,52.62,0.00,0.00,737.03,0.27,0.00,0.00,8.36,88.13
TSph3,10/20/20,2020,October,38.27,0.00,0.00,536.08,0.25,0.00,0.00,7.74,69.23
TSph7,10/21/20,2020,October,48.57,0.00,0.00,680.33,0.26,0.00,0.00,8.05,84.48
TSph7,10/24/20,2020,October,37.62,0.00,0.00,526.93,0.28,0.00,0.00,8.67,60.76
TSph3,10/25/20,2020,October,19.61,0.00,0.00,274.71,0.29,0.00,0.00,8.98,30.58
TSph7,10/27/20,2020,October,36.19,0.00,0.00,506.91,0.31,0.00,0.00,9.60,52.79
TSph7,10/29/20,2020,October,40.48,0.00,0.00,566.95,0.62,0.00,0.00,19.20,29.52
TSph3,11/1/20,2020,November,54.05,0.00,0.00,757.05,0.37,0.00,0.00,11.46,66.06
TSph7,11/1/20,2020,November,30.73,0.00,0.00,430.39,1.01,0.00,0.00,31.28,13.76
TSph7,11/4/20,2020,November,28.78,0.00,0.00,403.16,0.90,0.00,0.00,27.88,14.46
TSph3,11/7/20,2020,November,58.10,0.00,0.00,813.74,0.24,0.00,0.00,7.43,109.47
TSph7,11/7/20,2020,November,32.93,0.00,0.00,461.28,0.91,0.00,0.00,28.19,16.37
TSph7,11/10/20,2020,November,30.58,0.00,0.00,428.32,0.60,0.00,0.00,18.58,23.05
TSph3,11/13/20,2020,November,41.43,0.00,0.00,580.30,0.25,0.00,0.00,7.74,74.94
TSph7,11/13/20,2020,November,26.12,0.00,0.00,365.81,0.71,0.00,0.00,21.99,16.63
TSph7,11/16/20,2020,November,23.38,0.00,0.00,327.41,0.46,0.00,0.00,14.25,22.98
TSph3,11/17/20,2020,November,40.24,0.00,0.00,563.61,0.28,0.00,0.00,8.67,64.99
TSph7,11/19/20,2020,November,23.52,0.00,0.00,329.50,0.57,0.00,0.00,17.66,18.66
TSph7,11/22/20,2020,November,23.33,0.00,0.00,326.83,0.53,0.00,0.00,16.42,19.91
TSph3,11/23/20,2020,November,29.43,0.00,0.00,412.20,0.42,0.00,0.00,13.01,31.69
TSph7,11/23/20,2020,November,26.22,0.00,0.00,367.19,0.77,0.00,0.00,23.85,15.40
TSph3,11/29/20,2020,November,31.27,0.00,0.00,438.00,0.47,0.00,0.00,14.56,30.09
TSph3,12/5/20,2020,December,33.24,0.00,0.00,465.63,0.50,0.00,0.00,15.49,30.07
TSph3,12/9/20,2020,December,31.83,0.00,0.00,445.90,0.57,0.00,0.00,17.66,25.26
TSph3,12/15/20,2020,December,41.67,0.00,0.00,583.63,0.46,0.00,0.00,14.25,40.96
TSph7,12/20/20,2020,December,42.14,0.00,0.00,590.30,0.63,0.00,0.00,19.51,30.25
TSph3,12/21/20,2020,December,60.95,0.00,0.00,853.75,0.52,0.00,0.00,16.11,53.01
TSph7,12/23/20,2020,December,43.81,0.00,0.00,613.65,0.35,0.00,0.00,10.84,56.60
TSph7,12/26/20,2020,December,44.76,0.00,0.00,626.98,0.35,0.00,0.00,10.84,57.83
TSph3,12/27/20,2020,December,83.10,0.00,0.00,1163.91,0.50,0.00,0.00,15.49,75.15
TSph7,12/29/20,2020,December,42.62,0.00,0.00,596.96,0.35,0.00,0.00,10.84,55.07